157,160,159,159.35899999999998
54,56,56,55.772
53,51,51,51.227999999999994
150,147,148,147.641
193,188,189,188.869
194,189,190,189.86899999999997
153,155,155,154.772
48,50,50,49.772
47,45,45,45.227999999999994
153,151,151,151.228
193,188,189,188.869
193,188,189,188.869
151,151,151,151.0
42,42,42,42.0
43,43,43,43.0
151,151,151,151.0
193,188,189,188.869
194,189,190,189.86899999999997
151,151,151,151.0
42,42,42,42.0
44,44,44,43.99999999999999
152,152,152,152.0
193,188,189,188.869
189,184,185,184.86899999999997
142,142,142,142.0
9,9,9,9.0
0,0,0,0.0
0,0,0,0.0
3,3,3,3.0
1,1,1,0.9999999999999999
3,3,3,3.0
1,1,1,0.9999999999999999
2,2,2,1.9999999999999998
2,2,2,1.9999999999999998
2,2,2,1.9999999999999998
0,0,0,0.0
0,0,0,0.0
1,1,1,0.9999999999999999
1,1,1,0.9999999999999999
1,1,1,0.9999999999999999
1,1,1,0.9999999999999999
1,1,1,0.9999999999999999
1,1,1,0.9999999999999999
1,1,1,0.9999999999999999
1,1,1,0.9999999999999999
1,1,1,0.9999999999999999
1,1,1,0.9999999999999999
1,1,1,0.9999999999999999
1,1,1,0.9999999999999999
1,1,1,0.9999999999999999
1,1,1,0.9999999999999999
1,1,1,0.9999999999999999
1,1,1,0.9999999999999999
1,1,1,0.9999999999999999
1,1,1,0.9999999999999999
1,1,1,0.9999999999999999
1,1,1,0.9999999999999999
1,1,1,0.9999999999999999
1,1,1,0.9999999999999999
1,1,1,0.9999999999999999
1,1,1,0.9999999999999999
1,1,1,0.9999999999999999
1,1,1,0.9999999999999999
1,1,1,0.9999999999999999
1,1,1,0.9999999999999999
1,1,1,0.9999999999999999
1,1,1,0.9999999999999999
1,1,1,0.9999999999999999
1,1,1,0.9999999999999999
1,1,1,0.9999999999999999
1,1,1,0.9999999999999999
1,1,1,0.9999999999999999
1,1,1,0.9999999999999999
1,1,1,0.9999999999999999
1,1,1,0.9999999999999999
1,1,1,0.9999999999999999
